5
1.645642	1.740474
1.626754	0.282618
1.079355	1.004093
0.391427	0.315407
0.414380	1.704293
0.884576	1.014745
1.104337	1.061630
1.110765	1.114712
0.866914	1.102537
0.943230	1.144286
0.808029	1.195259
1.052625	0.947904
0.871820	0.981889
0.901376	1.122350
1.001506	0.916354
0.915085	1.142218
1.110824	1.015473
1.129825	0.992117
1.127684	1.028798
0.905436	0.885982
1.199615	0.886580
1.197865	0.819229
0.991095	1.046650
0.987916	1.149021
0.924709	0.909913
0.946850	0.857873
1.032897	0.813036
1.025679	0.989337
1.185093	0.822497
1.083418	1.001938
0.904760	0.876543
1.004673	1.054118
0.905469	0.963438
0.978837	0.915060
0.990789	1.190632
1.013923	0.941794
0.928761	0.982246
0.977615	0.915835
0.888369	0.844258
0.987401	0.821547
0.856405	0.919765
0.967876	1.066642
1.171438	0.952328
1.082304	1.089009
0.833883	0.839190
1.038818	1.197076
1.143135	1.011782
0.985643	0.910506
1.026907	0.962244
0.942756	1.095200
1.163911	1.084868
1.127337	0.907761
0.852417	0.943477
1.193509	1.175660
0.979337	1.012803
1.096104	1.125463
0.863170	1.030859
0.935123	0.921265
0.884215	1.128708
0.924198	0.806686
1.045491	1.107304
0.895022	0.888958
0.908995	1.054778
0.886740	1.167921
1.125469	0.930528
1.025184	0.896089
0.949022	0.879815
0.814190	1.067497
0.839263	0.834507
0.990953	0.952026
1.103718	0.850320
1.075678	1.165914
1.136659	0.945456
0.944410	1.023770
1.053464	0.862296
1.092050	0.904521
1.092100	0.979383
0.952117	1.168942
0.985359	1.071201
0.827640	1.026906
0.853405	0.861699
0.821558	0.902425
0.841022	1.132562
0.906683	1.110185
1.051514	1.082331
1.094639	1.018942
0.819281	1.136045
0.950549	0.948919
1.119215	1.195233
0.938939	0.958704
1.056343	0.851816
1.022597	0.836096
1.168668	1.134750
1.176079	1.198911
1.199884	0.875575
1.149678	1.159537
1.199344	1.044257
1.058812	1.090577
0.937489	0.984379
1.154032	1.146057
1.147146	0.966311
1.006908	0.998277
1.127115	0.807442
0.838963	1.195621
0.996519	1.005809
1.187572	0.908464
0.941882	1.137820
1.147109	1.020621
1.110931	1.095698
1.061604	0.915791
1.119935	1.064953
0.847184	0.965668
1.196443	1.020079
0.835822	0.906682
1.017701	1.038330
0.813885	1.062947
1.063399	1.114952
1.017863	1.041068
1.095273	0.979096
1.176852	0.907362
0.839039	1.013876
0.973248	1.000365
1.138652	1.017655
1.117666	0.814933
0.927753	0.863335
1.126937	0.994282
1.199225	0.923475
0.970676	1.146537
0.814450	0.805200
1.182565	0.937576
0.816345	1.016072
1.101305	1.059139
1.005039	0.924405
1.071628	1.171335
0.863438	1.189464
0.950456	0.963338
1.158751	0.899691
1.177397	1.122036
0.921277	1.094186
1.189258	1.053005
1.158418	0.959458
0.885202	0.858315
1.002307	0.888333
1.025659	0.983422
1.118453	1.023355
1.151764	0.854808
0.904504	0.941383
0.971638	0.825160
0.809190	0.857706
0.885085	0.967427
0.850751	1.196650
0.854335	0.856377
1.129404	1.194887
1.185018	0.829628
1.042830	0.967271
0.417735	0.342662
0.288116	0.006821
0.051076	0.028546
0.023804	0.470937
0.193742	0.058965
0.435333	0.360069
0.213804	0.030484
0.471447	0.408106
0.249360	0.388568
0.405916	0.050507
0.083567	0.454112
0.243923	0.388809
0.410417	0.176253
0.464080	0.443896
0.362544	0.066429
0.044640	0.218304
0.050510	0.480981
0.421957	0.430465
0.440106	0.155843
0.051554	0.420046
0.269794	0.497868
0.394596	0.385035
0.227865	0.485076
0.210636	0.125576
0.181956	0.366244
0.007864	0.126122
0.471256	0.238993
0.184858	0.155176
0.375275	0.168304
0.420665	0.103459
0.077872	0.494453
0.161657	0.396550
0.098538	0.230209
0.092063	0.267882
0.256167	0.081449
0.310748	0.406264
0.253982	0.478696
0.482251	0.204379
0.081204	0.469502
0.282199	0.218991
0.496142	0.393782
0.129639	0.252615
0.428821	0.182632
0.456504	0.373145
0.217342	0.005921
0.026014	0.448422
0.091336	0.198067
0.160660	0.161397
0.339400	0.123173
0.169453	0.441397
0.343484	0.081477
0.317690	0.033153
0.293301	0.321402
0.410035	0.055370
0.331386	0.423159
0.284288	0.212776
0.101160	0.305650
0.012141	0.218004
0.124392	0.097044
0.100374	0.259782
0.001460	0.024979
0.204504	0.330790
0.458015	0.162987
0.474869	0.245073
0.215046	0.096637
0.154781	0.020528
0.010595	0.260857
0.434504	0.350620
0.327261	0.049308
0.100466	0.005009
0.489650	0.136399
0.015056	0.174332
0.351422	0.493650
0.261005	0.363654
0.372807	0.181642
0.109056	0.475631
0.449555	0.176538
0.461069	0.312537
0.321501	0.366717
0.018292	0.096876
0.217870	0.082012
